,PC1,PC2,ss
3107,-0.043740183,-0.0038606524,1000
3108,0.022522956,0.027408779,1000
3109,0.008680999,-0.030687869,1000
3110,-0.14409903,-0.022393048,1000
3111,-0.010140002,-0.004724741,1000
3112,-0.008489251,-0.044448495,1000
3113,-0.020928591,-0.022579134,1000
3114,-0.04847893,-0.008736491,1000
3115,-0.02807656,0.0044448376,1000
3116,-0.043044418,0.034913242,1000
3117,-0.12428895,0.01779759,1000
3118,-0.004254192,0.017616034,1000
3119,-0.0012239516,0.028572977,1000
3120,-0.07725942,0.06081441,1000
3121,-0.14420852,-0.03648269,1000
3122,-0.058208734,0.02619797,1000
3123,-0.082359284,-0.003765881,1000
3124,-0.15877798,-0.03967899,1000
3125,-0.015972763,0.00012665987,1000
3126,-0.04233542,0.08414024,1000
3127,0.0006990135,-0.08254045,1000
3128,-0.014457494,0.05645162,1000
3129,-0.027498037,0.03833306,1000
3130,0.0154824555,-0.04664111,1000
3131,-0.0010983944,0.044823915,1000
3132,-0.07135263,0.029334605,1000
3133,-0.19183758,0.005500853,1000
3134,-0.01025334,-0.0069398284,1000
3135,-0.0018650293,0.0894894,1000
3136,-0.025238514,-0.028022647,1000
3137,-0.012183756,0.13871244,1000
3138,-0.07143912,-0.066741765,1000
3139,0.039109677,-0.019919932,1000
3140,0.0026701093,-0.030156016,1000
3141,-0.07142106,0.03878659,1000
3142,-0.058318257,-0.0017816424,1000
3143,-0.04685989,0.087408185,1000
3144,0.057435244,-0.031927407,1000
3145,0.09107761,0.07513517,1000
3146,0.0006928444,0.07131013,1000
3147,-0.001242131,0.023877561,1000
3148,-0.0804002,0.034518242,1000
3149,-0.040235847,0.04498443,1000
3150,-0.07451305,-0.08128542,1000
3151,-0.15168706,-0.00064247847,1000
3152,-0.120731056,0.05307138,1000
3153,-0.04898569,0.008161068,1000
3154,-0.012359887,-0.03874606,1000
3155,-0.084130526,0.034012735,1000
3156,0.015232593,-0.0127875805,1000
3157,0.010680914,-0.049152672,1000
3158,0.034220606,-0.009408951,1000
3159,-0.012916237,-0.017146945,1000
3160,-0.17596695,0.07357293,1000
3161,-0.119883955,-0.02528882,1000
3162,-0.06899336,0.11360514,1000
3163,-0.10152128,0.037978232,1000
3164,-0.066884816,0.09172472,1000
3165,0.008427054,-0.063133955,1000
3166,-0.0743337,0.020786464,1000
3167,-0.055844903,-0.014727771,1000
3168,-0.15828633,-0.041621983,1000
3169,-0.122606784,-0.010351062,1000
3170,-0.038245678,0.002437234,1000
3171,-0.05493334,0.026337266,1000
3172,-0.06188491,-0.053117633,1000
3173,-0.08825776,-0.00692755,1000
3174,-0.1031529,-0.047626972,1000
3175,-0.091440886,-0.07294494,1000
3176,-0.10735121,-0.060000896,1000
3177,0.0026815832,-0.020917475,1000
3178,-0.07563689,0.042304456,1000
3179,-0.00576517,0.0067750216,1000
3180,-0.038206786,-0.010880828,1000
3181,-0.034062237,-0.06965941,1000
3182,-0.008448094,0.023886085,1000
3183,-0.01666814,-0.05374807,1000
3184,0.011906624,0.07742351,1000
3185,-0.059623808,-0.028676212,1000
3186,0.02037847,0.035697103,1000
3187,-0.03196034,-0.022386909,1000
3188,0.028446257,0.005877316,1000
3189,0.06556293,0.06837183,1000
3190,0.008222133,-0.100936115,1000
3191,-0.0778611,-0.086027205,1000
3192,0.00837639,0.0110808015,1000
3193,0.052122205,0.05739209,1000
3194,-0.0552544,0.01890105,1000
3195,-0.049102396,0.043670714,1000
3196,-0.094296515,-0.046977162,1000
3197,-0.09491542,-0.02509898,1000
3198,-0.05581829,-0.062473238,1000
3199,-0.059642047,-0.02262199,1000
3200,-0.10951468,-0.014032543,1000
3201,-0.12575954,0.013911009,1000
3202,0.050615758,0.058838665,1000
3203,0.074831516,0.058645546,1000
3204,0.0030198991,0.097945035,1000
3205,0.043192953,-0.011536837,1000
3206,-0.10556814,-0.005172491,1000
3207,0.0076640546,0.090221494,1000
3208,-0.08151618,-0.008699119,1000
3209,-0.08925733,-0.017949283,1000
3210,-0.040659636,-0.017546594,1000
3211,-0.0004787147,0.04875505,1000
3212,-0.121970385,0.086155206,1000
3213,0.012228429,-0.035090685,1000
3214,-0.06287798,0.061288655,1000
3215,-0.011145204,0.005589366,1000
3216,-0.004411787,0.048263133,1000
3217,-0.010853261,0.044352382,1000
3218,-0.07220107,-0.048452735,1000
3219,-0.021063745,0.029788971,1000
3220,-0.03962645,-9.548664e-05,1000
3221,0.010535926,0.06315082,1000
3222,0.099938214,-0.11809343,1000
3223,0.01012826,0.011476338,1000
3224,-0.037660956,0.038574457,1000
3225,-0.060920477,0.008396208,1000
3226,0.071784094,-0.04740089,1000
3227,-0.0635916,-0.05346048,1000
3228,-0.048438817,-0.0013710856,1000
3229,-0.00067546964,-0.02428013,1000
3230,-0.022605896,-0.047089636,1000
3231,0.012368888,-0.0034877062,1000
3232,-0.12773636,0.014259577,1000
3233,-0.116965145,0.07320893,1000
3234,-0.01224345,-0.119677246,1000
3235,-0.07027891,-0.073819876,1000
3236,-0.009357959,0.10628703,1000
3237,-0.11653218,-0.0247913,1000
3238,-0.039040357,-0.046610773,1000
3239,0.02243635,0.011878073,1000
3240,-0.008871883,-0.01097399,1000
3241,-0.027693093,-0.003096044,1000
3242,0.012724191,0.081605196,1000
3243,-0.013235986,0.032015324,1000
3244,-0.04406151,0.016881049,1000
3245,0.0870952,0.033763707,1000
3246,0.025716454,0.038378596,1000
3247,0.014993697,-0.0042712092,1000
3248,-0.043512672,-0.08656424,1000
3249,-0.0011230409,-0.053628385,1000
3250,0.07409489,-0.004169166,1000
3251,-0.13007012,0.017578065,1000
3252,0.025252491,-0.019301713,1000
3253,-0.096532315,0.06922898,1000
3254,0.11379127,0.03346628,1000
3255,-0.07205066,0.09676784,1000
3256,-0.014443904,-0.049590647,1000
3257,-0.085060924,0.03118074,1000
3258,-0.026856065,-0.06602049,1000
3259,-0.018921345,-0.020908833,1000
3260,-0.04806021,-0.022884727,1000
3261,0.023533493,0.009464204,1000
3262,0.020340651,-0.020768583,1000
3263,-0.07025561,0.024826705,1000
3264,-0.14317453,0.056994736,1000
3265,-0.104700744,-0.05959803,1000
3266,-0.04688707,0.07253751,1000
3267,-0.10460684,0.037728846,1000
3268,-0.003009528,-0.060371816,1000
3269,-0.104091495,0.020630538,1000
3270,-0.025093347,0.004509747,1000
3271,-0.08325112,0.065592855,1000
3272,-0.10792902,-0.14391774,1000
3273,0.012240261,-0.009193957,1000
3274,-0.021730363,0.036444724,1000
3275,-0.029615015,-0.022881448,1000
3276,-0.15198424,-0.0018410087,1000
3277,-0.03289309,0.13982219,1000
3278,0.03291291,0.06631783,1000
3279,0.03653869,-0.029684246,1000
3280,0.020170629,0.049629867,1000
3281,0.06227985,-0.067876935,1000
3282,-0.085544616,0.057207823,1000
3283,-0.07097685,-0.04260236,1000
3284,-0.003424257,0.042588174,1000
3285,-0.08622745,-0.03755802,1000
3286,0.03061387,-0.07196683,1000
3287,-0.056227237,-0.016813159,1000
3288,-0.081618875,-0.0031226277,1000
3289,0.07106212,-0.02956295,1000
3290,-0.07923716,0.052851915,1000
3291,0.03205812,0.08740646,1000
3292,-0.093984395,-0.022277176,1000
3293,-0.019399136,0.056277066,1000
3294,-0.09025067,-0.011466801,1000
3295,-0.099909246,-0.08422476,1000
3296,-0.0061115026,0.009713292,1000
3297,0.0068139434,0.02676797,1000
3298,-0.012966096,0.03888887,1000
3299,-0.030012637,-0.04060948,1000
3300,-0.03371477,0.021786034,1000
3301,0.048796654,0.04289177,1000
3302,0.05644229,0.031950593,1000
3303,-0.056106836,0.007394314,1000
3304,0.020757705,0.066693574,1000
3305,0.08080645,0.015507758,1000
3306,-0.03981933,0.081217945,1000
3307,-0.033049315,-0.07616073,1000
3308,-0.051773757,-0.046728194,1000
3309,0.056634873,0.0084450245,1000
3310,-0.026561677,0.037873983,1000
3311,0.004501611,-0.0145712495,1000
3312,0.042683303,-0.012083828,1000
3313,-0.095849365,-0.021391928,1000
3314,-0.037301242,-0.053193867,1000
3315,-0.10491279,0.10465735,1000
3316,-0.008980602,0.0055906177,1000
3317,0.016060561,0.008518159,1000
3318,-0.037938327,-0.059224248,1000
3319,0.10532996,0.022597194,1000
3320,-0.0057584345,0.05167237,1000
3321,0.058187455,0.0254277,1000
3322,-0.14220217,-0.012953401,1000
3323,-0.051395744,-0.0896821,1000
3324,-0.103578895,-0.035544574,1000
3325,0.069671184,-0.070341945,1000
3326,0.04006535,0.017384768,1000
3327,0.03344366,0.03572154,1000
3328,-0.014736295,0.09678143,1000
3329,-0.02686119,0.015901744,1000
3330,-0.012465179,0.00890702,1000
3331,-0.052088022,-0.015216947,1000
3332,-0.050257295,0.0042604804,1000
3333,-0.008517116,0.055271834,1000
3334,-0.06461993,-0.07087743,1000
3335,-0.070830554,0.117972225,1000
3336,0.08905691,0.043128014,1000
3337,-0.12037957,0.036886513,1000
3338,-0.14204898,0.030557036,1000
3339,0.007925034,-0.016412437,1000
3340,-0.003420353,0.007548809,1000
3341,-0.0613921,-0.005786717,1000
3342,-0.12079802,-0.13345522,1000
3343,-0.072723776,0.11411488,1000
3344,-0.14858645,0.033620894,1000
3345,0.030512363,-0.059748173,1000
3346,-0.06817421,0.10143626,1000
3347,0.00890395,0.017455876,1000
3348,-0.054268092,0.042577624,1000
3349,-0.09832406,-0.04440111,1000
3350,-0.06930843,-0.053585887,1000
3351,-0.14313796,-0.024754465,1000
3352,-0.08514783,-0.046503186,1000
3353,0.052512795,0.0031929612,1000
3354,-0.10183191,-0.019818842,1000
3355,-0.12890795,-0.049126983,1000
3356,0.073720455,0.02517581,1000
3357,-0.09416926,0.1015003,1000
3358,-0.09397951,0.0034365058,1000
3359,-0.0384818,0.022223711,1000
3360,0.06533715,0.06299803,1000
3361,-0.08840874,-0.010262549,1000
3362,-0.024323463,0.045487344,1000
3363,-0.07647076,-0.054434955,1000
3364,-0.010438353,-0.10542375,1000
3365,-0.049726635,-0.04692489,1000
3366,0.021145374,0.015702367,1000
3367,-0.10453209,0.023202002,1000
3368,-0.08399513,-0.004209459,1000
3369,-0.06333041,0.014434636,1000
3370,-0.100970685,-1.40070915e-05,1000
3371,-0.03952211,-0.07866961,1000
3372,-0.016155213,0.033679545,1000
3373,-0.0013951957,-0.005606413,1000
3374,-0.040305883,0.035922647,1000
3375,-0.07770789,-0.085618675,1000
3376,-0.07422152,-0.0015301704,1000
3377,0.035770804,0.052897543,1000
3378,-0.0028366745,-0.061500847,1000
3379,0.016061902,0.094472945,1000
3380,-0.1073249,-0.056871533,1000
3381,0.0017292798,-0.0451622,1000
3382,-0.07052031,-0.033171535,1000
3383,0.01693961,-0.042032957,1000
3384,-0.0845494,-0.013226092,1000
3385,0.036402136,-0.005004525,1000
3386,-0.08773306,0.06493959,1000
3387,0.07993311,-0.05805224,1000
3388,0.01054129,0.0018538833,1000
3389,-0.07811305,0.098689675,1000
3390,-0.038888663,0.05215299,1000
3391,-0.08026552,-0.0149204135,1000
3392,0.0231224,0.017033994,1000
3393,-0.15464598,0.0132287145,1000
3394,-0.027646929,0.041683108,1000
3395,-0.06713319,-0.08766025,1000
3396,-0.0988535,0.049927652,1000
3397,-0.08879718,-0.12914032,1000
3398,0.0025879443,0.047899127,1000
3399,0.10180828,-0.05526781,1000
3400,-0.040521532,-0.09905237,1000
3401,0.01148507,-0.061735094,1000
3402,-0.024455547,0.0032551885,1000
3403,0.02679035,0.053178996,1000
3404,0.10702157,-0.028960764,1000
3405,0.039411575,-0.059469163,1000
3406,-0.05803737,-0.0029711127,1000
3407,-0.07650828,-0.059272528,1000
3408,0.014164984,-0.09699911,1000
3409,0.04181531,-0.02279675,1000
3410,0.03086266,-0.08603448,1000
3411,0.008245051,-0.04481435,1000
3412,-0.005963564,0.08665672,1000
3413,-0.02111581,0.048888206,1000
3414,-0.02439493,-0.007033527,1000
3415,-0.041180998,-0.081282735,1000
3416,-0.07660177,0.051659733,1000
3417,-0.091208845,-0.029403329,1000
3418,0.099687696,0.19266844,1000
3419,-0.05178979,0.013276398,1000
3420,-0.03152308,-0.011881709,1000
3421,-0.028933018,0.0071710944,1000
3422,0.031122178,-0.0152539015,1000
3423,-0.08338991,-0.00694263,1000
3424,-0.02562365,0.049619824,1000
3425,-0.020064265,0.062166154,1000
3426,0.07414231,-0.07906777,1000
3427,-0.03308347,0.00046914816,1000
3428,0.03642115,0.026251972,1000
3429,0.012066066,-0.070262134,1000
3430,0.0672428,0.045403242,1000
3431,-0.15690419,-0.087451875,1000
3432,-0.123105764,-0.011098146,1000
3433,-0.13777775,0.041086078,1000
3434,0.03820148,0.0009562373,1000
3435,0.02690962,0.06576371,1000
3436,-0.0016429722,0.06029442,1000
3437,-0.05582136,-0.1387136,1000
3438,-0.13466844,0.003725946,1000
3439,-0.07908502,0.03785962,1000
3440,0.030395418,-0.029006302,1000
3441,0.0039375126,-0.0053449273,1000
3442,0.034679234,0.014642835,1000
3443,-0.021476477,0.050540477,1000
3444,-0.09752107,0.0076631904,1000
3445,0.013147652,0.02065605,1000
3446,-0.027908087,-0.010346115,1000
3447,-0.060440093,0.03823608,1000
3448,-0.14170542,-0.025496721,1000
3449,-0.034561396,0.045784652,1000
3450,-0.02908507,-0.0015949607,1000
3451,0.0063550174,-0.04843867,1000
3452,-0.1477572,0.030682385,1000
3453,-0.044730306,0.0045933127,1000
3454,0.048283696,0.07012516,1000
3455,0.019341469,0.06637126,1000
3456,-0.021059006,0.046323657,1000
3457,-0.093455285,-0.06557667,1000
3458,-0.020100981,0.058376193,1000
3459,-0.11307192,-0.12421578,1000
3460,-0.025789052,-0.0048721433,1000
3461,-0.09271431,-0.030382574,1000
3462,-0.06735003,0.057252824,1000
3463,0.012082428,0.049118847,1000
3464,-0.03964916,0.010567844,1000
3465,-0.0255104,-0.028952718,1000
3466,-0.012910098,0.0019500852,1000
3467,0.043869942,-0.07075435,1000
3468,-0.030976564,0.069322586,1000
3469,-0.0034929812,0.045986235,1000
3470,-0.06796387,-0.012114823,1000
3471,0.03532508,0.015147924,1000
3472,-0.044408083,-0.03967315,1000
3473,-0.009282321,0.055446565,1000
3474,-0.03860286,-0.031674325,1000
3475,-0.13113984,-0.05435568,1000
3476,-0.054417342,-0.060329676,1000
3477,0.03706202,0.0747188,1000
3478,-0.06346819,-0.051440895,1000
3479,-0.06922743,-0.016403258,1000
3480,0.002362609,0.050516874,1000
3481,0.030103236,0.0214805,1000
3482,-0.09165004,-0.018401504,1000
3483,0.042434454,-0.046789944,1000
3484,0.0654774,-0.08710253,1000
3485,0.078111574,-0.054238617,1000
3486,-0.055482835,-0.0091971755,1000
3487,-0.11797246,-0.13600868,1000
3488,-0.038703173,-0.0020234585,1000
3489,-0.04234937,0.050973594,1000
3490,-0.018212408,0.07054907,1000
3491,-0.07314989,0.061201155,1000
3492,0.009738684,0.0029488802,1000
3493,-0.06564477,-0.026340902,1000
3494,-0.1295254,0.042684466,1000
3495,-0.08794996,-0.035606563,1000
3496,-0.059832126,0.017484546,1000
3497,0.013134211,0.02374494,1000
3498,-0.067172915,0.033607244,1000
3499,-0.022591263,-0.056708634,1000
3500,-0.039234668,-0.053502023,1000
3501,-0.037234396,0.04767126,1000
3502,0.053023368,0.0068704486,1000
3503,0.027279198,-0.08314586,1000
3504,-0.10476288,-0.022344053,1000
3505,-0.04540178,-0.10020244,1000
3506,-0.014216661,-0.07770592,1000
3507,-0.021116316,-0.010694861,1000
3508,-0.061675996,0.0649668,1000
3509,-0.034668356,0.0023528934,1000
3510,-0.016122729,0.036554515,1000
3511,-0.0033808649,-0.010569632,1000
3512,-0.033305556,0.06844175,1000
3513,-0.0327951,-0.051612914,1000
3514,-0.043411642,-0.030955315,1000
3515,-0.044032097,-0.019788802,1000
3516,-0.068734735,-0.024388492,1000
3517,-0.06450039,0.002481401,1000
3518,-0.14161637,0.06728479,1000
3519,-0.106277585,-0.055303335,1000
3520,-0.18878058,-0.012602866,1000
3521,-0.02858138,-0.015978217,1000
3522,-0.11661142,-0.03224218,1000
3523,0.06475094,0.013432205,1000
3524,-0.10125315,-0.08024067,1000
3525,0.015476853,-0.01358676,1000
3526,-0.021846652,0.0054762363,1000
3527,-0.10687235,-0.027028084,1000
3528,0.034457415,0.026144147,1000
3529,0.016386837,-0.0017231703,1000
3530,-0.047522873,0.023685515,1000
3531,0.009698957,0.019285858,1000
3532,-0.043281406,-0.029547393,1000
3533,-0.03556755,0.063970566,1000
3534,-0.059360176,-0.045226336,1000
3535,0.007846117,-0.044091642,1000
3536,-0.08315325,0.06004125,1000
3537,-0.1035386,0.08373466,1000
3538,-0.10743946,0.0416604,1000
3539,-0.038226426,0.0117660165,1000
3540,0.03557983,-0.067453444,1000
3541,-0.07046813,0.00796622,1000
3542,-0.081456035,-0.052205622,1000
3543,-0.07974979,-0.06316233,1000
3544,-0.07426655,-0.087485135,1000
3545,0.07525393,-0.016983032,1000
3546,0.018352002,0.054466546,1000
3547,-0.042404503,-0.011480033,1000
3548,0.04305473,-0.0019648075,1000
3549,-0.06923941,-0.042342782,1000
3550,0.10343611,-0.018640697,1000
3551,-0.11069241,-0.037543476,1000
3552,0.04456073,-0.0045203567,1000
3553,-0.053486675,-0.018258274,1000
3554,0.0322043,-0.019207418,1000
3555,-0.0025930703,0.017843902,1000
3556,0.051892728,-0.026336968,1000
3557,-0.07287875,-0.12923151,1000
3558,-0.046625286,-0.022694886,1000
3559,0.005447954,0.0076019764,1000
3560,-0.00029483438,0.028165936,1000
3561,0.04907778,0.01071769,1000
3562,0.034975946,-0.0062934756,1000
3563,-0.08610913,0.022175014,1000
3564,0.08087358,0.005848229,1000
3565,-0.042048752,0.036954343,1000
3566,0.039320976,-0.014048576,1000
3567,-0.065779775,-0.08680916,1000
3568,-0.04748985,-0.0067515373,1000
3569,-0.0076863766,0.00944227,1000
3570,-0.02462688,-0.08051181,1000
3571,-0.052794725,-0.007371962,1000
3572,-0.08752918,0.042022288,1000
3573,-0.035048872,-0.07521242,1000
3574,0.032657057,-0.03497219,1000
3575,0.022168845,-0.009124577,1000
3576,-0.13485762,0.025045991,1000
3577,-0.09842828,0.061641216,1000
3578,0.03665015,0.033757567,1000
3579,0.06734994,-7.379055e-05,1000
3580,-0.067750305,-0.026520729,1000
3581,-0.044808775,-0.00087457895,1000
3582,-0.10718182,-0.0105268955,1000
3583,-0.04775858,-0.055273116,1000
3584,-0.0014105737,-0.0061009526,1000
3585,-0.13417727,-0.038650095,1000
3586,0.0335325,-0.052403748,1000
3587,0.023264617,0.046501696,1000
3588,-0.061727256,0.1156148,1000
3589,0.01534152,-0.011590004,1000
3590,-0.038386494,-0.036512434,1000
3591,-0.042966157,-0.020827472,1000
3592,-0.016140431,-0.029655635,1000
3593,-0.05332032,-0.05767852,1000
3594,0.04153219,-0.16081887,1000
3595,-0.06255254,0.028413117,1000
3596,-0.06065026,-0.03907597,1000
3597,-0.09905738,0.08470178,1000
3598,0.0064462125,0.070203096,1000
3599,0.03458649,-0.041228354,1000
3600,-0.032504797,0.017769277,10000
3601,-0.030405879,0.020037651,10000
3602,0.0035530925,0.012900293,10000
3603,-0.025929004,-0.0051002502,10000
3604,-0.021648198,-0.02038151,10000
3605,-0.011109561,-0.0036500096,10000
3606,-0.045140475,0.008565187,10000
3607,-0.04340133,0.024024606,10000
3608,-0.016262561,0.014353573,10000
3609,-0.022332728,0.015134394,10000
3610,-0.013692319,0.027561128,10000
3611,-0.03711,0.0009305477,10000
3612,-0.034467906,-0.0014545321,10000
3613,-0.02121371,0.011699975,10000
3614,-0.057044238,-0.0030536056,10000
3615,-0.050007313,0.0062251687,10000
3616,-0.061485082,-0.017541468,10000
3617,-0.013326079,0.010320604,10000
3618,-0.03852445,-0.00024062395,10000
3619,-0.046995252,0.008818805,10000
3620,-0.035424143,0.0055319667,10000
3621,-0.021182567,0.014993608,10000
3622,-0.022598118,0.007267654,10000
3623,-0.035127193,-0.008180916,10000
3624,-0.026031107,0.018138766,10000
3625,-0.03864777,0.034705043,10000
3626,-0.024288654,-0.020694673,10000
3627,-0.05472234,-0.0022782683,10000
3628,-0.06833032,0.02418518,10000
3629,-0.020718962,0.015102744,10000
3630,-0.03042519,-0.002249658,10000
3631,-0.039057106,-0.021873951,10000
3632,-0.04360661,0.01335156,10000
3633,-0.0049734414,-0.020518064,10000
3634,-0.040329307,0.03752941,10000
3635,-0.05017355,-0.010179341,10000
3636,-0.05305049,-0.0015028119,10000
3637,-0.031689852,-0.011749625,10000
3638,-0.0024714768,0.0018148422,10000
3639,-0.04359299,0.025221348,10000
3640,-0.019466728,0.006003082,10000
3641,-0.027933568,0.002200663,10000
3642,-0.024028271,0.00046664476,10000
3643,-0.027932554,0.00064510107,10000
3644,-0.041883916,-0.013619602,10000
3645,-0.042232305,0.013602078,10000
3646,-0.009802252,-0.01907581,10000
3647,-0.005039364,-0.018325746,10000
3648,-0.0326806,0.035930157,10000
3649,-0.03035596,-0.010366619,10000
3650,-0.016442299,0.03664249,10000
3651,-0.01309517,0.020929396,10000
3652,-0.056006342,0.027706921,10000
3653,-0.014848769,-0.019441426,10000
3654,-0.017030507,0.00290066,10000
3655,-0.01028797,-0.007093966,10000
3656,-0.031904995,0.018514812,10000
3657,-0.03455797,0.0338825,10000
3658,-0.05409965,0.0075182915,10000
3659,-0.04986176,-0.0025847554,10000
3660,-0.05407515,0.026316166,10000
3661,0.0015135407,0.02049762,10000
3662,-0.034680188,-0.016789556,10000
3663,-0.04951611,-0.0068787336,10000
3664,-0.0056371987,-0.033308446,10000
3665,-0.013574541,-0.0012664199,10000
3666,-0.06386018,-0.046552718,10000
3667,-0.036479145,-0.007032573,10000
3668,-0.019165993,0.017908096,10000
3669,-0.051836908,-0.018078327,10000
3670,-0.020306468,0.009911418,10000
3671,-0.06144312,0.016100585,10000
3672,-0.017908067,0.04343766,10000
3673,-0.047528386,-0.009124994,10000
3674,-0.037011117,-0.005511284,10000
3675,-0.027736098,0.0029026866,10000
3676,-0.019715905,0.025154233,10000
3677,-0.019782305,0.013807178,10000
3678,-0.07908502,-0.012416065,10000
3679,-0.0010716319,0.008945465,10000
3680,-0.025517255,0.021761358,10000
3681,-0.03258708,0.032269,10000
3682,-0.023526907,0.018869162,10000
3683,-0.0785054,0.006367445,10000
3684,-0.04118356,0.021915257,10000
3685,-0.05289033,-0.007795155,10000
3686,0.00015509129,-0.0009575486,10000
3687,-0.021324873,-0.0050644875,10000
3688,-0.016163677,0.034000397,10000
3689,-0.051395804,-0.0039633512,10000
3690,-0.042404085,0.022416472,10000
3691,-0.015438557,0.005285442,10000
3692,0.029745668,0.018031895,10000
3693,-0.033906966,0.009956658,10000
3694,-0.022123069,0.0009985566,10000
3695,-0.040011317,0.0037164092,10000
3696,-0.02608642,0.004824102,10000
3697,-0.039324254,0.004044473,10000
3698,-0.007898778,-0.017983079,10000
3699,-0.034754127,0.015322864,10000
3700,-0.03539726,0.0021885633,10000
3701,-0.024135292,0.006512642,10000
3702,-0.040573478,0.022742033,10000
3703,-0.059934318,0.0073497295,10000
3704,-0.0495359,-0.0069386363,10000
3705,-0.036282837,0.034710467,10000
3706,-0.034279346,-0.003576398,10000
3707,-0.04493496,-0.022346616,10000
3708,-0.0010875762,-0.019745708,10000
3709,-0.031110853,0.0020275712,10000
3710,-0.023512483,0.004589081,10000
3711,-0.048446387,-0.0004338622,10000
3712,-0.029122144,0.0056631565,10000
3713,-0.04936418,0.010293722,10000
3714,-0.02442488,0.0056907535,10000
3715,-0.051108897,0.018674672,10000
3716,-0.019775838,-0.0037387013,10000
3717,-0.025426656,0.008319914,10000
3718,-0.06422317,0.03349179,10000
3719,-0.038868755,0.01898539,10000
3720,-0.044414967,0.0021163225,10000
3721,-0.04835394,0.011251986,10000
3722,-0.008710593,0.011028171,10000
3723,-0.008833796,-0.016374469,10000
3724,-0.05099398,0.0094358325,10000
3725,0.007425517,-0.008532584,10000
3726,-0.05183348,-0.010263026,10000
3727,-0.057638377,-0.007824242,10000
3728,0.0011482239,0.007007897,10000
3729,-0.03928995,-0.005721748,10000
3730,-0.021943003,0.018035233,10000
3731,-0.035788238,0.007815659,10000
3732,-0.0029108822,0.016875207,10000
3733,-0.013931155,0.025131285,10000
3734,-0.039539218,-0.0023927093,10000
3735,-0.03810644,0.041942507,10000
3736,-0.062345356,-0.027917564,10000
3737,-0.034210473,0.012011349,10000
3738,-0.033247143,-0.01086235,10000
3739,-0.052976966,0.009221017,10000
3740,-0.04559186,0.04990524,10000
3741,-0.051246732,0.013615191,10000
3742,-0.029059976,-0.0027930737,10000
3743,-0.05887136,0.0015050769,10000
3744,-0.012985766,0.009317279,10000
3745,-0.023709029,-0.019681752,10000
3746,-0.043242306,0.009896934,10000
3747,-0.01590684,-0.0126912,10000
3748,-0.026587129,-0.0010513663,10000
3749,-0.042461544,0.004016936,10000
3750,0.016690016,0.0051341653,10000
3751,-0.022998303,0.0054851174,10000
3752,-0.010753006,0.01509136,10000
3753,-0.0019179881,0.019542634,10000
3754,-0.029401869,0.011809051,10000
3755,-0.023525,0.006759703,10000
3756,-0.010333985,-0.011808455,10000
3757,-0.031900585,0.01772052,10000
3758,-0.027285606,0.018309057,10000
3759,-0.0032922626,0.017978966,10000
3760,-0.032657057,0.00782007,10000
3761,-0.025522202,0.02983284,10000
3762,-0.035936445,0.008174777,10000
3763,-0.006944239,-0.0036876202,10000
3764,0.00732249,0.015031338,10000
3765,-0.026844114,0.00056040287,10000
3766,-0.04044172,0.02342707,10000
3767,-0.021058112,0.008220613,10000
3768,-0.038052112,-0.012587428,10000
3769,-0.034786195,0.031288266,10000
3770,-0.036099643,-0.0014131665,10000
3771,-0.05101183,-0.002480507,10000
3772,-0.024369627,0.028203368,10000
3773,-0.043844283,-0.008254826,10000
3774,-0.046296567,-0.00019359589,10000
3775,-0.026809186,0.028725088,10000
3776,0.0057524443,0.00959307,10000
3777,-0.053166658,-0.004437268,10000
3778,-0.05607125,0.019463837,10000
3779,-0.016543895,-0.003984034,10000
3780,0.00023272634,-0.012398958,10000
3781,-0.055079967,0.0207659,10000
3782,-0.009882182,0.034034908,10000
3783,-0.029699981,0.018466592,10000
3784,0.0033766925,-0.037639022,10000
3785,-0.01703921,0.011986375,10000
3786,0.0022453964,0.006745219,10000
3787,-0.043795556,0.0016819835,10000
3788,-0.029441863,0.0489462,10000
3789,-0.021524549,0.0062078238,10000
3790,-0.03800991,-0.020099342,10000
3791,-0.051186055,-0.0072235465,10000
3792,-0.053700656,-0.0064340234,10000
3793,-0.059437484,-0.0048897862,10000
3794,-0.048938602,0.0037086606,10000
3795,-0.010884583,0.002939105,10000
3796,-0.03270027,0.018900573,10000
3797,-0.028328717,-0.006496489,10000
3798,-0.056700498,0.012920678,10000
3799,-0.052637815,-0.034886897,10000
3800,-0.03866896,-0.011608481,10000
3801,-0.02516666,0.027741373,10000
3802,-0.043617398,0.027906835,10000
3803,-0.005195439,-0.007638395,10000
3804,-0.025757939,0.018461943,10000
3805,-0.030903041,0.02280873,10000
3806,-0.03672746,-0.015286148,10000
3807,-0.040901035,-0.0063836575,10000
3808,-0.02399546,0.002667725,10000
3809,-0.03346005,0.015700996,10000
3810,-0.07389766,0.038971245,10000
3811,-0.031902224,0.024938941,10000
3812,-0.014473289,0.02138549,10000
3813,-0.017983437,0.015370011,10000
3814,-0.07115093,0.0061426163,10000
3815,-0.01911202,0.011654854,10000
3816,-0.010294884,-0.008725166,10000
3817,-0.054279894,0.013261855,10000
3818,-0.0310615,-0.008385897,10000
3819,0.015400022,0.0133062005,10000
3820,0.0029881,-0.005007744,10000
3821,-0.029343128,0.009349346,10000
3822,-0.054507643,-0.0058766007,10000
3823,-0.025244862,0.0006265044,10000
3824,-0.02367869,-0.008674026,10000
